,ImageId,CategoryName,CategoryId,Fold
10476,014__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10477,010__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10478,034__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10479,023__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10480,008__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10481,002__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10482,018__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10483,029__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10484,026__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10485,011__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10486,025__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10487,009__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10488,022__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10489,019__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10490,010__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10491,027__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10492,026__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10493,024__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10494,011__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10495,025__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10496,001__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10497,017__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10498,013__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10499,031__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10500,021__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10501,017__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10502,032__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10503,032__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10504,020__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10505,005__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10506,001__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10507,006__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10508,023__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10509,024__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10510,014__5 Forint_hungary.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10511,031__5 Forint_hungary_centercropped.jpg,"5 Forint,Hungarian Forint,hungary",69,0
10512,026__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10513,023__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10514,033__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10515,006__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10516,011__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10517,015__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10518,007__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10519,028__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10520,026__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10521,024__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10522,023__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10523,009__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10524,018__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10525,020__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10526,029__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10527,015__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10528,034__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10529,024__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10530,007__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10531,028__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10532,001__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10533,032__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10534,036__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10535,034__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10536,014__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10537,019__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10538,003__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10539,018__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10540,014__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10541,032__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10542,020__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10543,006__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10544,029__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10545,013__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10546,019__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10547,012__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10548,027__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10549,009__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10550,030__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10551,027__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10552,017__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10553,013__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10554,002__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10555,010__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10556,001__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10557,035__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10558,010__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10559,035__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10560,012__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10561,017__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10562,002__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10563,003__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10564,036__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10565,033__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10566,011__2 Rand_south_africa.jpg,"2 Rand,South African Rand,south_africa",169,0
10567,030__2 Rand_south_africa_centercropped.jpg,"2 Rand,South African Rand,south_africa",169,0
10568,003__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10569,029__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10570,019__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10571,033__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10572,020__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10573,028__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10574,023__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10575,001__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10576,031__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10577,003__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10578,006__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10579,016__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10580,034__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10581,024__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10582,020__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10583,019__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10584,004__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10585,002__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10586,032__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10587,005__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10588,036__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10589,028__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10590,031__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10591,036__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10592,018__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10593,025__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10594,007__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10595,005__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10596,024__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10597,015__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10598,009__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10599,032__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10600,017__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10601,012__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10602,002__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10603,017__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10604,001__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10605,007__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10606,015__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10607,009__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10608,035__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10609,023__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10610,011__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10611,011__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10612,034__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10613,035__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10614,012__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10615,025__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10616,022__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10617,016__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10618,018__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10619,004__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10620,033__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10621,022__20 Korun_czech_republic_centercropped.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10622,029__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10623,006__20 Korun_czech_republic.jpg,"20 Korun,Czech Koruna,czech_republic",45,0
10624,014__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10625,006__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10626,014__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10627,019__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10628,004__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10629,018__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10630,016__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10631,008__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10632,031__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10633,007__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10634,012__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10635,018__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10636,032__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10637,002__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10638,001__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10639,021__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10640,020__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10641,023__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10642,031__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10643,005__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10644,018__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10645,025__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10646,024__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10647,025__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10648,023__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10649,004__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10650,004__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10651,033__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10652,015__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10653,023__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10654,021__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10655,030__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10656,025__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10657,033__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10658,006__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10659,002__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10660,033__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10661,010__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10662,011__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10663,020__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10664,016__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10665,016__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10666,005__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10667,036__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10668,010__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10669,030__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10670,036__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10671,036__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10672,012__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10673,007__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10674,022__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10675,034__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10676,001__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10677,015__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10678,007__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10679,019__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10680,034__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10681,031__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10682,019__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10683,027__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10684,008__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10685,022__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10686,027__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10687,005__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10688,024__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10689,010__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10690,014__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10691,008__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10692,032__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10693,012__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10694,034__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10695,006__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10696,011__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10697,020__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10698,021__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10699,015__5 Centavos_mexico_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10700,032__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10701,011__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10702,030__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10703,002__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10704,024__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10705,001__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10706,022__5 Centavos_mexico_centercropped_centercropped.jpg,"5 Centavos,Mexican peso,mexico",110,0
10707,027__5 Centavos_mexico.jpg,"5 Centavos,Mexican peso,mexico",110,0
10708,006__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10709,003__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10710,034__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10711,029__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10712,015__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10713,025__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10714,001__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10715,028__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10716,009__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10717,019__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10718,019__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10719,020__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10720,002__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10721,027__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10722,005__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10723,025__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10724,016__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10725,003__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10726,031__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10727,011__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10728,009__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10729,029__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10730,010__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10731,021__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10732,020__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10733,023__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10734,010__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10735,028__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10736,034__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10737,001__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10738,012__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10739,005__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10740,016__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10741,012__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10742,007__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10743,008__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10744,017__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10745,007__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10746,015__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10747,004__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10748,024__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10749,002__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10750,027__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10751,008__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10752,031__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10753,006__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10754,004__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10755,017__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10756,011__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10757,021__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10758,023__10 Cents_australia.jpg,"10 Cents,Australian dollar,australia",4,0
10759,024__10 Cents_australia_centercropped.jpg,"10 Cents,Australian dollar,australia",4,0
10760,036__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10761,021__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10762,005__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10763,026__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10764,014__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10765,023__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10766,002__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10767,017__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10768,001__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10769,036__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10770,007__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10771,021__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10772,028__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10773,030__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10774,014__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10775,019__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10776,030__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10777,035__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10778,023__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10779,017__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10780,015__1 Dime_usa_centercropped.jpg,"1 Dime,US Dollar,usa",208,0
10781,016__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
10782,020__1 Dime_usa.jpg,"1 Dime,US Dollar,usa",208,0
